Date,MRNA,PFE,JNJ,GOOGL,META,AAPL,COST,WMT,KR,JPM,BAC,HSBC
2022-05-27,147.66000366210938,53.90999984741211,181.08999633789062,112.31649780273438,195.1300048828125,149.63999938964844,470.760009765625,128.47999572753906,52.959999084472656,131.27000427246094,37.02000045776367,33.689998626708984
2022-05-31,145.3300018310547,53.040000915527344,179.52999877929688,113.76200103759766,193.63999938964844,148.83999633789062,466.2200012207031,128.6300048828125,52.970001220703125,132.22999572753906,37.20000076293945,33.459999084472656
2022-06-01,143.39999389648438,52.369998931884766,177.7100067138672,113.89199829101562,188.63999938964844,148.7100067138672,456.989990234375,125.44999694824219,51.349998474121094,129.91000366210938,36.66999816894531,33.13999938964844
2022-06-02,140.17999267578125,52.68000030517578,177.14999389648438,117.62249755859375,198.86000061035156,151.2100067138672,487.6099853515625,127.51000213623047,52.880001068115234,132.0,36.70000076293945,33.369998931884766
2022-06-03,137.14999389648438,53.20000076293945,176.4199981689453,114.54100036621094,190.77999877929688,145.3800048828125,476.25,125.31999969482422,52.540000915527344,130.16000366210938,36.189998626708984,32.970001220703125
2022-06-06,140.0,53.2599983215332,176.39999389648438,116.82050323486328,194.25,146.13999938964844,472.4700012207031,124.87000274658203,52.150001525878906,129.72999572753906,36.150001525878906,33.380001068115234
2022-06-07,145.33999633789062,53.959999084472656,178.33999633789062,117.14949798583984,195.64999389648438,148.7100067138672,471.7799987792969,123.37000274658203,52.029998779296875,130.07000732421875,36.349998474121094,33.459999084472656
2022-06-08,148.52999877929688,53.470001220703125,177.27999877929688,117.19400024414062,196.63999938964844,147.9600067138672,467.989990234375,122.30000305175781,51.220001220703125,128.0,35.88999938964844,32.5
2022-06-09,134.0399932861328,51.779998779296875,173.7100067138672,114.83550262451172,184.0,142.63999938964844,472.04998779296875,121.0199966430664,50.43000030517578,125.30999755859375,34.5099983215332,31.780000686645508
2022-06-10,127.12000274658203,49.970001220703125,172.5500030517578,111.1614990234375,175.57000732421875,137.1300048828125,463.30999755859375,121.69999694824219,51.09000015258789,119.55000305175781,33.16999816894531,30.809999465942383
2022-06-13,117.12999725341797,47.90999984741211,170.80999755859375,106.39250183105469,164.25999450683594,131.8800048828125,452.25,119.41000366210938,50.33000183105469,115.98999786376953,32.02000045776367,30.670000076293945
2022-06-14,121.55999755859375,47.91999816894531,168.19000244140625,106.71549987792969,163.72999572753906,132.75999450683594,454.79998779296875,119.45999908447266,50.38999938964844,114.05999755859375,31.459999084472656,31.139999389648438
2022-06-15,128.52999877929688,48.5099983215332,169.99000549316406,109.7645034790039,169.35000610351562,135.42999267578125,458.7900085449219,119.37999725341797,50.880001068115234,115.41000366210938,32.04999923706055,32.15999984741211
2022-06-16,121.08000183105469,47.47999954223633,170.0800018310547,106.03350067138672,160.8699951171875,130.05999755859375,451.760009765625,120.62000274658203,49.81999969482422,113.43000030517578,31.850000381469727,31.6299991607666
2022-06-17,128.02999877929688,46.529998779296875,169.4600067138672,107.14350128173828,163.74000549316406,131.55999755859375,446.69000244140625,118.29000091552734,46.20000076293945,113.02999877929688,31.920000076293945,30.969999313354492
2022-06-21,129.99000549316406,48.11000061035156,173.00999450683594,111.54399871826172,157.0500030517578,135.8699951171875,463.1099853515625,122.16999816894531,48.400001525878906,115.83000183105469,32.849998474121094,33.130001068115234
2022-06-22,136.07000732421875,49.06999969482422,175.74000549316406,111.48750305175781,155.85000610351562,135.35000610351562,459.9599914550781,120.69000244140625,47.34000015258789,115.18000030517578,32.599998474121094,32.650001525878906
2022-06-23,143.25999450683594,50.09000015258789,179.66000366210938,112.24199676513672,158.75,138.27000427246094,475.0,123.62000274658203,47.72999954223633,113.91999816894531,32.08000183105469,32.34000015258789
2022-06-24,144.27000427246094,51.59000015258789,182.2899932861328,117.9749984741211,170.16000366210938,141.66000366210938,484.3699951171875,123.72000122070312,48.45000076293945,117.31999969482422,32.310001373291016,33.029998779296875
2022-06-27,145.36000061035156,51.880001068115234,182.1199951171875,115.83350372314453,169.49000549316406,141.66000366210938,481.75,124.12000274658203,48.70000076293945,116.37999725341797,32.349998474121094,32.91999816894531
2022-06-28,142.19000244140625,50.65999984741211,176.94000244140625,112.00749969482422,160.67999267578125,137.44000244140625,468.6099853515625,122.37000274658203,48.43000030517578,115.81999969482422,32.2599983215332,33.0
2022-06-29,142.80999755859375,50.939998626708984,176.99000549316406,111.70149993896484,163.94000244140625,139.22999572753906,469.8399963378906,121.91999816894531,48.11000061035156,115.30000305175781,31.860000610351562,33.38999938964844
2022-06-30,142.85000610351562,52.43000030517578,177.50999450683594,108.96299743652344,161.25,136.72000122070312,479.2799987792969,121.58000183105469,47.33000183105469,112.61000061035156,31.1299991607666,32.66999816894531
2022-07-01,149.9499969482422,52.310001373291016,179.52000427246094,108.73750305175781,160.02999877929688,138.92999267578125,485.760009765625,122.62999725341797,48.13999938964844,114.05000305175781,31.559999465942383,32.68000030517578
2022-07-05,155.5399932861328,51.63999938964844,178.13999938964844,113.26300048828125,168.19000244140625,141.55999755859375,488.260009765625,124.25,47.22999954223633,112.62000274658203,31.239999771118164,31.610000610351562
2022-07-06,159.55999755859375,52.75,178.3000030517578,114.5719985961914,169.77000427246094,142.9199981689453,492.6499938964844,125.12999725341797,47.400001525878906,111.88999938964844,30.979999542236328,31.149999618530273
2022-07-07,172.39999389648438,53.41999816894531,178.5,118.78299713134766,172.19000244140625,146.35000610351562,494.95001220703125,125.31999969482422,48.7400016784668,114.72000122070312,31.860000610351562,32.060001373291016
2022-07-08,176.22999572753906,53.16999816894531,178.27999877929688,119.35350036621094,170.8800048828125,147.0399932861328,501.5400085449219,125.4000015258789,48.02000045776367,114.36000061035156,31.790000915527344,31.579999923706055
2022-07-11,175.25999450683594,52.88999938964844,178.35000610351562,115.67649841308594,162.8800048828125,144.8699951171875,498.8999938964844,125.44999694824219,47.900001525878906,112.86000061035156,31.459999084472656,31.399999618530273
2022-07-12,173.25,52.040000915527344,175.85000610351562,114.02050018310547,163.27000427246094,145.86000061035156,490.57000732421875,125.06999969482422,47.599998474121094,112.97000122070312,31.360000610351562,31.350000381469727
2022-07-13,171.24000549316406,51.790000915527344,175.44000244140625,111.35350036621094,163.49000549316406,145.49000549316406,492.2200012207031,125.37000274658203,47.95000076293945,111.91000366210938,30.84000015258789,31.3700008392334
2022-07-14,159.9199981689453,51.38999938964844,175.67999267578125,110.36750030517578,158.0500030517578,148.47000122070312,511.94000244140625,127.81999969482422,47.5,108.0,30.1299991607666,30.360000610351562
2022-07-15,166.91000366210938,51.75,178.22999572753906,111.77749633789062,164.6999969482422,150.1699981689453,522.9500122070312,129.07000732421875,47.75,112.94999694824219,32.25,30.649999618530273
2022-07-18,163.39999389648438,50.75,174.22999572753906,109.02999877929688,167.22999572753906,147.07000732421875,516.2999877929688,128.77000427246094,47.529998779296875,111.79000091552734,32.2599983215332,31.010000228881836
2022-07-19,167.13999938964844,51.369998931884766,171.69000244140625,113.80999755859375,175.77999877929688,151.0,520.22998046875,129.55999755859375,47.29999923706055,114.55999755859375,33.349998474121094,31.56999969482422
2022-07-20,166.88999938964844,50.81999969482422,170.7100067138672,113.9000015258789,183.08999633789062,153.0399932861328,524.2000122070312,130.63999938964844,47.20000076293945,114.54000091552734,33.36000061035156,30.940000534057617
2022-07-21,168.88999938964844,51.119998931884766,171.30999755859375,114.33999633789062,183.1699981689453,155.35000610351562,529.4600219726562,132.5500030517578,46.279998779296875,115.31999969482422,33.650001525878906,31.329999923706055
2022-07-22,163.52000427246094,51.22999954223633,172.1199951171875,107.9000015258789,169.27000427246094,154.08999633789062,529.719970703125,132.2100067138672,46.2400016784668,114.76000213623047,33.43000030517578,30.920000076293945
2022-07-25,165.69000244140625,51.77000045776367,172.4600067138672,107.51000213623047,166.64999389648438,152.9499969482422,529.1400146484375,132.02000427246094,45.709999084472656,115.22000122070312,33.72999954223633,31.829999923706055
2022-07-26,160.89999389648438,52.29999923706055,173.67999267578125,105.0199966430664,159.14999389648438,151.60000610351562,511.92999267578125,121.9800033569336,46.02000045776367,113.41999816894531,33.04999923706055,31.399999618530273
2022-07-27,158.02000427246094,51.95000076293945,173.1999969482422,113.05999755859375,169.5800018310547,156.7899932861328,522.3099975585938,126.58999633789062,45.939998626708984,115.23999786376953,33.59000015258789,31.950000762939453
2022-07-28,158.07000732421875,50.720001220703125,174.1999969482422,114.22000122070312,160.72000122070312,157.35000610351562,536.1799926757812,129.75,46.040000915527344,114.80999755859375,33.31999969482422,31.389999389648438
2022-07-29,164.08999633789062,50.5099983215332,174.52000427246094,116.31999969482422,159.10000610351562,162.50999450683594,541.2999877929688,132.0500030517578,46.439998626708984,115.36000061035156,33.810001373291016,31.399999618530273
2022-08-01,161.50999450683594,50.61000061035156,173.91000366210938,114.86000061035156,159.92999267578125,161.50999450683594,546.8099975585938,132.5399932861328,46.7400016784668,114.20999908447266,33.709999084472656,33.439998626708984
2022-08-02,160.80999755859375,49.689998626708984,172.9199981689453,115.12999725341797,160.19000244140625,160.00999450683594,543.4600219726562,132.67999267578125,46.779998779296875,112.43000030517578,33.040000915527344,32.45000076293945
2022-08-03,186.49000549316406,49.86000061035156,174.58999633789062,118.08000183105469,168.8000030517578,166.1300048828125,547.010009765625,130.5,46.970001220703125,113.61000061035156,33.63999938964844,32.849998474121094
2022-08-04,194.17999267578125,49.86000061035156,171.7899932861328,118.19000244140625,170.57000732421875,165.80999755859375,543.280029296875,125.56999969482422,46.70000076293945,112.36000061035156,33.400001525878906,32.709999084472656
2022-08-05,186.83999633789062,49.27000045776367,171.11000061035156,117.47000122070312,167.11000061035156,165.35000610351562,540.6699829101562,126.58000183105469,47.25,115.76000213623047,33.959999084472656,32.810001373291016
2022-08-08,182.94000244140625,49.56999969482422,170.1999969482422,117.30000305175781,170.25,164.8699951171875,541.9000244140625,127.61000061035156,47.09000015258789,114.3499984741211,33.4900016784668,32.939998626708984
2022-08-09,171.13999938964844,49.779998779296875,170.17999267578125,116.62999725341797,168.52999877929688,164.9199981689453,535.8200073242188,128.8699951171875,46.869998931884766,115.37999725341797,33.91999816894531,33.45000076293945
2022-08-10,174.27000427246094,49.95000076293945,170.6699981689453,119.69999694824219,178.33999633789062,169.24000549316406,539.8200073242188,129.13999938964844,46.790000915527344,118.38999938964844,35.06999969482422,33.290000915527344
2022-08-11,171.80999755859375,48.290000915527344,167.13999938964844,118.83999633789062,177.49000549316406,168.49000549316406,532.2000122070312,129.82000732421875,47.189998626708984,120.13999938964844,35.90999984741211,33.5
2022-08-12,171.17999267578125,50.11000061035156,165.3000030517578,121.68000030517578,180.5,172.10000610351562,537.2100219726562,132.22000122070312,47.209999084472656,122.12999725341797,36.29999923706055,33.61000061035156
2022-08-15,176.77999877929688,49.75,166.08999633789062,122.08000183105469,180.88999938964844,173.19000244140625,545.75,132.60000610351562,47.52000045776367,122.45999908447266,36.25,33.150001525878906
2022-08-16,167.9600067138672,49.86000061035156,167.57000732421875,121.69999694824219,179.47000122070312,173.02999877929688,553.02001953125,139.3699951171875,49.08000183105469,123.62999725341797,36.63999938964844,33.400001525878906
